date,revenue,purchases,unique_streams,unique_customers,total_views,country
2019-04-14,2443.38,41,595,36,5033,United Kingdom
2019-04-15,11797.29,91,1277,63,10354,United Kingdom
2019-04-16,6582.83,68,949,57,8030,United Kingdom
2019-04-17,3095.77,84,591,64,7402,United Kingdom
2019-04-18,8763.58,105,932,62,8436,United Kingdom
2019-04-19,0.0,0,0,0,0,United Kingdom
2019-04-20,0.0,0,0,0,0,United Kingdom
2019-04-21,0.0,0,0,0,0,United Kingdom
2019-04-22,0.0,0,0,0,0,United Kingdom
2019-04-23,8160.75,80,907,56,8899,United Kingdom
2019-04-24,4033.2,88,778,60,7326,United Kingdom
2019-04-25,4436.18,95,716,54,7144,United Kingdom
2019-04-26,0.0,0,0,0,0,United Kingdom
2019-04-27,0.0,0,0,0,0,United Kingdom
2019-04-28,1211.44,20,339,17,2231,United Kingdom
2019-04-29,0.0,0,0,0,0,United Kingdom
2019-04-30,28080.86,115,763,55,6452,United Kingdom
2019-05-01,3372.04,70,673,56,6979,United Kingdom
2019-05-02,5734.04,102,871,86,8445,United Kingdom
2019-05-03,6949.26,107,1020,63,10091,United Kingdom
2019-05-04,0.0,0,0,0,0,United Kingdom
2019-05-05,3904.46,64,690,56,6501,United Kingdom
2019-05-06,8436.4,77,849,56,8619,United Kingdom
2019-05-07,14969.62,108,896,69,10116,United Kingdom
2019-05-08,5416.23,89,803,59,9113,United Kingdom
2019-05-09,5785.38,90,858,74,8709,United Kingdom
2019-05-10,4400.69,70,703,47,7076,United Kingdom
2019-05-11,0.0,0,0,0,0,United Kingdom
2019-05-12,2095.52,29,562,27,3297,United Kingdom
2019-05-13,20236.7,80,751,48,8094,United Kingdom
2019-05-14,8785.71,111,863,74,8889,United Kingdom
2019-05-15,4803.47,83,699,60,8016,United Kingdom
2019-05-16,6691.48,110,821,85,9914,United Kingdom
2019-05-17,3587.61,84,601,65,7634,United Kingdom
2019-05-18,0.0,0,0,0,0,United Kingdom
2019-05-19,4077.06,58,815,53,8242,United Kingdom
2019-05-20,5632.81,102,787,63,6882,United Kingdom
2019-05-21,7169.41,97,925,72,8305,United Kingdom
2019-05-22,4038.32,84,666,53,6286,United Kingdom
2019-05-23,3699.77,65,507,50,4766,United Kingdom
2019-05-24,4853.74,82,630,60,5976,United Kingdom
2019-05-25,0.0,0,0,0,0,United Kingdom
2019-05-26,1558.15,24,425,19,2368,United Kingdom
2019-05-27,0.0,0,0,0,0,United Kingdom
2019-05-28,4414.74,52,680,43,5306,United Kingdom
2019-05-29,5588.87,57,808,49,4936,United Kingdom
2019-05-30,6588.99,80,805,48,7012,United Kingdom
2019-05-31,2891.24,47,529,35,4193,United Kingdom
2019-06-01,0.0,0,0,0,0,United Kingdom
2019-06-02,3959.19,62,669,54,7114,United Kingdom
2019-06-03,4116.74,66,685,59,6136,United Kingdom
2019-06-04,6439.78,93,981,78,9253,United Kingdom
2019-06-05,10088.74,102,962,67,10130,United Kingdom
2019-06-06,6646.22,96,913,75,8952,United Kingdom
2019-06-07,44136.56,88,643,47,4990,United Kingdom
2019-06-08,0.0,0,0,0,0,United Kingdom
2019-06-09,2933.86,38,641,36,4492,United Kingdom
2019-06-10,5084.79,79,777,64,5923,United Kingdom
2019-06-11,6423.2,65,879,44,7079,United Kingdom
2019-06-12,6692.34,80,833,42,6073,United Kingdom
2019-06-13,4803.58,99,818,75,8596,United Kingdom
2019-06-14,2334.4,56,501,33,4937,United Kingdom
2019-06-15,0.0,0,0,0,0,United Kingdom
2019-06-16,3080.94,57,686,51,5864,United Kingdom
2019-06-17,7725.99,88,913,54,6703,United Kingdom
2019-06-18,5821.33,78,786,58,6021,United Kingdom
2019-06-19,2451.59,59,603,49,5942,United Kingdom
2019-06-20,5934.41,81,942,68,9444,United Kingdom
2019-06-21,13706.03,54,602,40,5207,United Kingdom
2019-06-22,0.0,0,0,0,0,United Kingdom
2019-06-23,2431.59,33,534,27,2397,United Kingdom
2019-06-24,4441.64,58,708,40,4715,United Kingdom
2019-06-25,4970.18,80,611,46,5442,United Kingdom
2019-06-26,4610.15,62,965,40,5701,United Kingdom
2019-06-27,5105.97,72,897,52,8220,United Kingdom
2019-06-28,3061.1,62,565,33,4653,United Kingdom
2019-06-29,0.0,0,0,0,0,United Kingdom
2019-06-30,1741.25,27,423,24,2508,United Kingdom
2019-07-01,8108.0,55,1078,35,7884,United Kingdom
2019-07-02,9081.19,84,1137,63,9664,United Kingdom
2019-07-03,4805.97,72,975,60,8071,United Kingdom
2019-07-04,6219.11,83,1036,71,9766,United Kingdom
2019-07-05,6785.45,85,822,45,6370,United Kingdom
2019-07-06,0.0,0,0,0,0,United Kingdom
2019-07-07,1955.75,29,604,20,2813,United Kingdom
2019-07-08,3811.51,62,858,44,6847,United Kingdom
2019-07-09,6178.46,58,934,46,6337,United Kingdom
2019-07-10,15511.53,58,907,46,7004,United Kingdom
2019-07-11,4748.01,81,892,61,7552,United Kingdom
2019-07-12,3923.44,57,822,36,4386,United Kingdom
2019-07-13,0.0,0,0,0,0,United Kingdom
2019-07-14,3125.35,50,732,43,5968,United Kingdom
2019-07-15,26932.02,102,1116,52,8054,United Kingdom
2019-07-16,3867.03,71,715,59,8583,United Kingdom
2019-07-17,10657.74,70,1035,46,8761,United Kingdom
2019-07-18,6114.17,99,847,69,9468,United Kingdom
2019-07-19,3861.43,56,863,40,6100,United Kingdom
2019-07-20,0.0,0,0,0,0,United Kingdom
2019-07-21,2959.63,59,629,51,6325,United Kingdom
2019-07-22,7393.09,63,983,47,7980,United Kingdom
2019-07-23,3886.92,81,768,51,7342,United Kingdom
2019-07-24,3471.39,80,724,35,6016,United Kingdom
2019-07-25,3962.25,115,767,83,8745,United Kingdom
2019-07-26,3375.51,67,652,57,6909,United Kingdom
2019-07-27,0.0,0,0,0,0,United Kingdom
2019-07-28,2635.97,38,721,32,5195,United Kingdom
2019-07-29,4116.93,49,735,36,6308,United Kingdom
2019-07-30,15255.07,52,699,44,5492,United Kingdom
2019-07-31,4806.56,79,858,65,9165,United Kingdom
2017-11-28,375.99,3,83,2,545,EIRE
2017-11-29,0.0,0,0,0,0,EIRE
2017-11-30,194.22,1,33,1,192,EIRE
2017-12-01,0.0,0,0,0,0,EIRE
2017-12-02,0.0,0,0,0,0,EIRE
2017-12-03,0.0,0,0,0,0,EIRE
2017-12-04,484.65,4,61,2,403,EIRE
2017-12-05,97.35,5,30,2,255,EIRE
2017-12-06,0.0,0,0,0,0,EIRE
2017-12-07,133.31,1,19,1,104,EIRE
2017-12-08,20.9,2,2,2,7,EIRE
2017-12-09,0.0,0,0,0,0,EIRE
2017-12-10,96.24,1,14,0,126,EIRE
2017-12-11,17.7,1,5,1,7,EIRE
2017-12-12,435.58,2,89,2,733,EIRE
2017-12-13,153.41,1,49,1,359,EIRE
2017-12-14,1606.5,2,1,1,1,EIRE
2017-12-15,733.6,5,134,2,1132,EIRE
2017-12-16,0.0,0,0,0,0,EIRE
2017-12-17,5.95,1,1,1,0,EIRE
2017-12-18,77.69,1,35,1,408,EIRE
2017-12-19,0.0,0,0,0,0,EIRE
2017-12-20,0.0,0,0,0,0,EIRE
2017-12-21,0.0,0,0,0,0,EIRE
2017-12-22,0.0,0,0,0,0,EIRE
2017-12-23,0.0,0,0,0,0,EIRE
2017-12-24,0.0,0,0,0,0,EIRE
2017-12-25,0.0,0,0,0,0,EIRE
2017-12-26,0.0,0,0,0,0,EIRE
2017-12-27,0.0,0,0,0,0,EIRE
2017-12-28,0.0,0,0,0,0,EIRE
2017-12-29,0.0,0,0,0,0,EIRE
2017-12-30,0.0,0,0,0,0,EIRE
2017-12-31,0.0,0,0,0,0,EIRE
2018-01-01,14.0,1,2,1,4,EIRE
2018-01-02,0.0,0,0,0,0,EIRE
2018-01-03,0.0,0,0,0,0,EIRE
2018-01-04,466.55,5,158,2,1826,EIRE
2018-01-05,2463.67,4,31,2,260,EIRE
2018-01-06,0.0,0,0,0,0,EIRE
2018-01-07,0.0,0,0,0,0,EIRE
2018-01-08,10.95,1,1,1,8,EIRE
2018-01-09,0.0,0,0,0,0,EIRE
2018-01-10,1874.42,3,1,2,9,EIRE
2018-01-11,0.0,0,0,0,0,EIRE
2018-01-12,0.0,0,0,0,0,EIRE
2018-01-13,0.0,0,0,0,0,EIRE
2018-01-14,0.0,0,0,0,0,EIRE
2018-01-15,0.0,0,0,0,0,EIRE
2018-01-16,209.52,1,49,1,320,EIRE
2018-01-17,2277.02,5,6,2,41,EIRE
2018-01-18,247.63,1,74,1,759,EIRE
2018-01-19,3644.49,6,118,2,930,EIRE
2018-01-20,0.0,0,0,0,0,EIRE
2018-01-21,0.0,0,0,0,0,EIRE
2018-01-22,146.12,1,23,1,172,EIRE
2018-01-23,1682.47,14,1,4,13,EIRE
2018-01-24,0.0,0,0,0,0,EIRE
2018-01-25,182.52,1,62,1,524,EIRE
2018-01-26,0.0,0,0,0,0,EIRE
2018-01-27,0.0,0,0,0,0,EIRE
2018-01-28,60.8,1,24,1,254,EIRE
2018-01-29,0.0,0,0,0,0,EIRE
2018-01-30,1545.58,5,100,2,999,EIRE
2018-01-31,0.0,0,0,0,0,EIRE
2018-02-01,0.0,0,0,0,0,EIRE
2018-02-02,0.0,0,0,0,0,EIRE
2018-02-03,0.0,0,0,0,0,EIRE
2018-02-04,65.28,1,34,1,436,EIRE
2018-02-05,865.3,3,22,1,132,EIRE
2018-02-06,0.0,0,0,0,0,EIRE
2018-02-07,0.0,0,0,0,0,EIRE
2018-02-08,0.0,0,0,0,0,EIRE
2018-02-09,0.0,0,0,0,0,EIRE
2018-02-10,0.0,0,0,0,0,EIRE
2018-02-11,89.69,1,22,1,215,EIRE
2018-02-12,28.77,2,10,1,40,EIRE
2018-02-13,138.18,2,53,1,241,EIRE
2018-02-14,386.05,3,99,2,909,EIRE
2018-02-15,11.55,2,2,1,5,EIRE
2018-02-16,0.0,0,0,0,0,EIRE
2018-02-17,0.0,0,0,0,0,EIRE
2018-02-18,178.85,1,39,1,295,EIRE
2018-02-19,61.19,1,11,1,132,EIRE
2018-02-20,0.0,0,0,0,0,EIRE
2018-02-21,427.77,4,113,1,907,EIRE
2018-02-22,0.0,0,0,0,0,EIRE
2018-02-23,0.0,0,0,0,0,EIRE
2018-02-24,0.0,0,0,0,0,EIRE
2018-02-25,0.0,0,0,0,0,EIRE
2018-02-26,0.0,0,0,0,0,EIRE
2018-02-27,0.0,0,0,0,0,EIRE
2018-02-28,271.16,5,96,2,1088,EIRE
2018-03-01,297.84,2,62,2,530,EIRE
2018-03-02,11.13,2,17,1,179,EIRE
2018-03-03,0.0,0,0,0,0,EIRE
2018-03-04,0.0,0,0,0,0,EIRE
2018-03-05,0.0,0,0,0,0,EIRE
2018-03-06,69.25,2,6,2,14,EIRE
2018-03-07,189.01,2,36,1,202,EIRE
2018-03-08,0.0,0,0,0,0,EIRE
2018-03-09,174.56,1,36,1,316,EIRE
2018-03-10,0.0,0,0,0,0,EIRE
2018-03-11,0.0,0,0,0,0,EIRE
2018-03-12,281.17,2,70,1,495,EIRE
2018-03-13,3.75,1,1,1,4,EIRE
2018-03-14,113.53,1,19,1,112,EIRE
2018-03-15,215.44,2,42,1,328,EIRE
2018-03-16,260.51,1,58,1,415,EIRE
2018-03-17,0.0,0,0,0,0,EIRE
2018-03-18,0.0,0,0,0,0,EIRE
2018-03-19,90.57,1,33,1,315,EIRE
2018-03-20,107.75,1,16,1,100,EIRE
2018-03-21,1972.28,9,27,2,122,EIRE
2018-03-22,369.53,2,81,2,543,EIRE
2018-03-23,164.95,1,31,1,222,EIRE
2018-03-24,0.0,0,0,0,0,EIRE
2018-03-25,0.0,0,0,0,0,EIRE
2018-03-26,0.0,0,0,0,0,EIRE
2018-03-27,365.57,3,81,3,559,EIRE
2018-03-28,0.0,0,0,0,0,EIRE
2018-03-29,0.0,0,0,0,0,EIRE
2018-03-30,0.0,0,0,0,0,EIRE
2018-03-31,0.0,0,0,0,0,EIRE
2018-04-01,0.0,0,0,0,0,EIRE
2018-04-02,0.0,0,0,0,0,EIRE
2018-04-03,0.0,0,0,0,0,EIRE
2018-04-04,74.54,1,15,1,122,EIRE
2018-04-05,0.0,0,0,0,0,EIRE
2018-04-06,0.0,0,0,0,0,EIRE
2018-04-07,0.0,0,0,0,0,EIRE
2018-04-08,0.0,0,0,0,0,EIRE
2018-04-09,153.24,3,51,1,521,EIRE
2018-04-10,98.62,3,42,1,516,EIRE
2018-04-11,130.96,1,53,1,526,EIRE
2018-04-12,0.0,0,0,0,0,EIRE
2018-04-13,0.0,0,0,0,0,EIRE
2018-04-14,0.0,0,0,0,0,EIRE
2018-04-15,0.0,0,0,0,0,EIRE
2018-04-16,384.05,3,94,2,906,EIRE
2018-04-17,154.41,1,36,1,288,EIRE
2018-04-18,0.0,0,0,0,0,EIRE
2018-04-19,245.88,3,61,2,553,EIRE
2018-04-20,0.0,0,0,0,0,EIRE
2018-04-21,0.0,0,0,0,0,EIRE
2018-04-22,197.45,1,40,1,250,EIRE
2018-04-23,1057.49,4,99,1,909,EIRE
2018-04-24,12.75,1,1,1,2,EIRE
2018-04-25,0.0,0,0,0,0,EIRE
2018-04-26,321.03,2,78,1,620,EIRE
2018-04-27,98.06,2,45,1,367,EIRE
2018-04-28,0.0,0,0,0,0,EIRE
2018-04-29,111.37,1,42,1,385,EIRE
2018-04-30,0.0,0,0,0,0,EIRE
2018-05-01,685.34,5,67,1,560,EIRE
2018-05-02,0.0,0,0,0,0,EIRE
2018-05-03,654.12,2,182,2,1353,EIRE
2018-05-04,0.0,0,0,0,0,EIRE
2018-05-05,0.0,0,0,0,0,EIRE
2018-05-06,625.09,3,160,1,1530,EIRE
2018-05-07,315.76,2,53,1,356,EIRE
2018-05-08,173.23,1,55,1,434,EIRE
2018-05-09,0.0,0,0,0,0,EIRE
2018-05-10,79.69,1,24,1,281,EIRE
2018-05-11,10.15,1,2,1,4,EIRE
2018-05-12,0.0,0,0,0,0,EIRE
2018-05-13,0.0,0,0,0,0,EIRE
2018-05-14,191.9,1,56,1,415,EIRE
2018-05-15,0.0,0,0,0,0,EIRE
2018-05-16,8.44,1,2,1,2,EIRE
2018-05-17,226.85,2,27,2,180,EIRE
2018-05-18,134.95,1,24,1,202,EIRE
2018-05-19,0.0,0,0,0,0,EIRE
2018-05-20,0.0,0,0,0,0,EIRE
2018-05-21,138.22,1,30,1,243,EIRE
2018-05-22,5.55,1,1,1,2,EIRE
2018-05-23,266.06,1,69,1,509,EIRE
2018-05-24,0.0,0,0,0,0,EIRE
2018-05-25,0.0,0,0,0,0,EIRE
2018-05-26,0.0,0,0,0,0,EIRE
2018-05-27,0.0,0,0,0,0,EIRE
2018-05-28,0.0,0,0,0,0,EIRE
2018-05-29,0.0,0,0,0,0,EIRE
2018-05-30,0.0,0,0,0,0,EIRE
2018-05-31,229.23,3,67,2,724,EIRE
2018-06-01,0.0,0,0,0,0,EIRE
2018-06-02,0.0,0,0,0,0,EIRE
2018-06-03,0.0,0,0,0,0,EIRE
2018-06-04,0.0,0,0,0,0,EIRE
2018-06-05,0.0,0,0,0,0,EIRE
2018-06-06,0.0,0,0,0,0,EIRE
2018-06-07,3.9,1,2,1,7,EIRE
2018-06-08,316.89,2,66,1,563,EIRE
2018-06-09,0.0,0,0,0,0,EIRE
2018-06-10,0.0,0,0,0,0,EIRE
2018-06-11,651.08,3,136,1,1156,EIRE
2018-06-12,126.85,2,50,2,532,EIRE
2018-06-13,77.2,1,7,1,36,EIRE
2018-06-14,171.75,3,50,1,332,EIRE
2018-06-15,0.0,0,0,0,0,EIRE
2018-06-16,0.0,0,0,0,0,EIRE
2018-06-17,29.12,1,5,1,72,EIRE
2018-06-18,0.0,0,0,0,0,EIRE
2018-06-19,70.15,1,12,1,130,EIRE
2018-06-20,487.24,3,76,1,546,EIRE
2018-06-21,194.45,2,34,1,237,EIRE
2018-06-22,208.77,1,40,1,271,EIRE
2018-06-23,0.0,0,0,0,0,EIRE
2018-06-24,0.0,0,0,0,0,EIRE
2018-06-25,0.0,0,0,0,0,EIRE
2018-06-26,34.8,1,7,1,50,EIRE
2018-06-27,530.95,6,68,2,467,EIRE
2018-06-28,141.83,1,55,1,443,EIRE
2018-06-29,0.0,0,0,0,0,EIRE
2018-06-30,0.0,0,0,0,0,EIRE
2018-07-01,0.0,0,0,0,0,EIRE
2018-07-02,104.25,1,13,1,137,EIRE
2018-07-03,32.95,1,17,1,183,EIRE
2018-07-04,320.56,3,105,3,971,EIRE
2018-07-05,0.0,0,0,0,0,EIRE
2018-07-06,345.71,3,102,2,891,EIRE
2018-07-07,0.0,0,0,0,0,EIRE
2018-07-08,0.0,0,0,0,0,EIRE
2018-07-09,258.71,2,40,1,304,EIRE
2018-07-10,336.83,2,87,1,734,EIRE
2018-07-11,350.46,4,76,2,691,EIRE
2018-07-12,23.37,1,9,1,107,EIRE
2018-07-13,252.65,5,52,2,442,EIRE
2018-07-14,0.0,0,0,0,0,EIRE
2018-07-15,137.6,1,20,0,139,EIRE
2018-07-16,8.5,1,1,1,1,EIRE
2018-07-17,190.0,1,32,1,254,EIRE
2018-07-18,12.8,1,1,0,2,EIRE
2018-07-19,0.0,0,0,0,0,EIRE
2018-07-20,0.0,0,0,0,0,EIRE
2018-07-21,0.0,0,0,0,0,EIRE
2018-07-22,36.25,2,7,1,23,EIRE
2018-07-23,1276.02,3,10,1,81,EIRE
2018-07-24,112.54,1,17,1,161,EIRE
2018-07-25,0.0,0,0,0,0,EIRE
2018-07-26,29.95,1,1,1,3,EIRE
2018-07-27,108.52,2,33,1,246,EIRE
2018-07-28,0.0,0,0,0,0,EIRE
2018-07-29,0.0,0,0,0,0,EIRE
2018-07-30,0.0,0,0,0,0,EIRE
2018-07-31,196.15,2,59,1,535,EIRE
2018-08-01,0.0,0,0,0,0,EIRE
2018-08-02,314.58,1,73,0,322,EIRE
2018-08-03,8.5,1,1,1,1,EIRE
2018-08-04,0.0,0,0,0,0,EIRE
2018-08-05,55.6,1,21,1,206,EIRE
2018-08-06,115.65,2,16,1,108,EIRE
2018-08-07,0.0,0,0,0,0,EIRE
2018-08-08,77.27,2,2,2,3,EIRE
2018-08-09,68.3,2,25,2,190,EIRE
2018-08-10,136.09,1,28,0,194,EIRE
2018-08-11,0.0,0,0,0,0,EIRE
2018-08-12,327.73,3,68,0,660,EIRE
2018-08-13,0.0,0,0,0,0,EIRE
2018-08-14,0.0,0,0,0,0,EIRE
2018-08-15,179.14,2,65,2,815,EIRE
2018-08-16,203.11,4,35,2,273,EIRE
2018-08-17,357.27,4,61,2,514,EIRE
2018-08-18,0.0,0,0,0,0,EIRE
2018-08-19,139.92,1,52,1,451,EIRE
2018-08-20,163.32,3,46,1,361,EIRE
2018-08-21,89.99,2,14,2,116,EIRE
2018-08-22,0.0,0,0,0,0,EIRE
2018-08-23,135.27,1,25,1,175,EIRE
2018-08-24,0.0,0,0,0,0,EIRE
2018-08-25,0.0,0,0,0,0,EIRE
2018-08-26,0.0,0,0,0,0,EIRE
2018-08-27,0.0,0,0,0,0,EIRE
2018-08-28,292.34,2,67,1,498,EIRE
2018-08-29,1.45,1,1,1,0,EIRE
2018-08-30,123.5,1,30,1,180,EIRE
2018-08-31,0.0,0,0,0,0,EIRE
2018-09-01,0.0,0,0,0,0,EIRE
2018-09-02,151.52,1,49,1,419,EIRE
2018-09-03,130.5,1,20,1,114,EIRE
2018-09-04,108.39,1,52,1,493,EIRE
2018-09-05,417.85,2,66,1,461,EIRE
2018-09-06,2.17,1,2,1,4,EIRE
2018-09-07,0.0,0,0,0,0,EIRE
2018-09-08,0.0,0,0,0,0,EIRE
2018-09-09,6.38,1,5,1,30,EIRE
2018-09-10,128.74,3,39,2,410,EIRE
2018-09-11,0.0,0,0,0,0,EIRE
2018-09-12,63.0,1,26,1,368,EIRE
2018-09-13,245.82,2,61,2,462,EIRE
2018-09-14,1.65,1,1,1,2,EIRE
2018-09-15,0.0,0,0,0,0,EIRE
2018-09-16,0.0,0,0,0,0,EIRE
2018-09-17,771.78,4,87,2,867,EIRE
2018-09-18,254.82,6,93,2,1005,EIRE
2018-09-19,0.0,0,0,0,0,EIRE
2018-09-20,123.94,1,29,0,267,EIRE
2018-09-21,0.0,0,0,0,0,EIRE
2018-09-22,0.0,0,0,0,0,EIRE
2018-09-23,81.3,1,11,1,68,EIRE
2018-09-24,573.87,6,113,1,1350,EIRE
2018-09-25,317.39,2,99,1,929,EIRE
2018-09-26,1632.02,7,31,2,253,EIRE
2018-09-27,2798.71,4,106,2,1010,EIRE
2018-09-28,0.0,0,0,0,0,EIRE
2018-09-29,0.0,0,0,0,0,EIRE
2018-09-30,652.21,5,211,2,2558,EIRE
2018-10-01,111.7,2,13,1,81,EIRE
2018-10-02,5022.74,4,27,2,243,EIRE
2018-10-03,223.35,2,38,2,314,EIRE
2018-10-04,0.0,0,0,0,0,EIRE
2018-10-05,178.72,2,29,1,183,EIRE
2018-10-06,0.0,0,0,0,0,EIRE
2018-10-07,0.0,0,0,0,0,EIRE
2018-10-08,176.33,1,55,1,372,EIRE
2018-10-09,0.0,0,0,0,0,EIRE
2018-10-10,212.95,2,20,1,120,EIRE
2018-10-11,600.26,3,148,1,1314,EIRE
2018-10-12,0.0,0,0,0,0,EIRE
2018-10-13,0.0,0,0,0,0,EIRE
2018-10-14,301.0,1,63,0,518,EIRE
2018-10-15,418.55,3,74,2,531,EIRE
2018-10-16,283.55,4,71,2,548,EIRE
2018-10-17,103.72,2,18,1,125,EIRE
2018-10-18,679.72,8,131,2,1512,EIRE
2018-10-19,1868.92,5,52,2,310,EIRE
2018-10-20,0.0,0,0,0,0,EIRE
2018-10-21,0.0,0,0,0,0,EIRE
2018-10-22,220.82,2,53,1,435,EIRE
2018-10-23,520.02,4,126,2,1146,EIRE
2018-10-24,429.88,2,145,1,1521,EIRE
2018-10-25,8086.08,7,70,2,602,EIRE
2018-10-26,0.0,0,0,0,0,EIRE
2018-10-27,0.0,0,0,0,0,EIRE
2018-10-28,0.0,0,0,0,0,EIRE
2018-10-29,189.83,2,46,1,412,EIRE
2018-10-30,20.25,1,6,1,11,EIRE
2018-10-31,362.58,3,68,2,580,EIRE
2018-11-01,111.19,2,39,1,388,EIRE
2018-11-02,394.92,7,69,1,947,EIRE
2018-11-03,0.0,0,0,0,0,EIRE
2018-11-04,57.32,1,17,1,149,EIRE
2018-11-05,183.44,1,39,1,344,EIRE
2018-11-06,267.01,3,81,2,765,EIRE
2018-11-07,118.25,2,46,1,433,EIRE
2018-11-08,9.95,1,1,1,3,EIRE
2018-11-09,313.41,3,49,1,489,EIRE
2018-11-10,0.0,0,0,0,0,EIRE
2018-11-11,0.0,0,0,0,0,EIRE
2018-11-12,956.51,5,253,2,1982,EIRE
2018-11-13,356.88,3,89,2,845,EIRE
2018-11-14,0.0,0,0,0,0,EIRE
2018-11-15,243.72,3,62,1,609,EIRE
2018-11-16,210.3,2,35,1,223,EIRE
2018-11-17,0.0,0,0,0,0,EIRE
2018-11-18,205.92,3,29,2,205,EIRE
2018-11-19,77.25,1,7,1,60,EIRE
2018-11-20,257.96,4,38,2,293,EIRE
2018-11-21,39.4,3,4,1,8,EIRE
2018-11-22,0.0,0,0,0,0,EIRE
2018-11-23,182.34,2,41,2,348,EIRE
2018-11-24,0.0,0,0,0,0,EIRE
2018-11-25,0.0,0,0,0,0,EIRE
2018-11-26,282.54,2,37,1,252,EIRE
2018-11-27,0.0,0,0,0,0,EIRE
2018-11-28,138.04,2,21,1,236,EIRE
2018-11-29,18.75,2,3,2,17,EIRE
2018-11-30,361.04,3,84,2,970,EIRE
2018-12-01,0.0,0,0,0,0,EIRE
2018-12-02,0.0,0,0,0,0,EIRE
2018-12-03,226.2,3,34,1,467,EIRE
2018-12-04,0.0,0,0,0,0,EIRE
2018-12-05,0.0,0,0,0,0,EIRE
2018-12-06,188.45,1,32,1,284,EIRE
2018-12-07,240.35,1,51,1,333,EIRE
2018-12-08,0.0,0,0,0,0,EIRE
2018-12-09,0.0,0,0,0,0,EIRE
2018-12-10,0.0,0,0,0,0,EIRE
2018-12-11,0.0,0,0,0,0,EIRE
2018-12-12,0.0,0,0,0,0,EIRE
2018-12-13,88.61,2,23,1,207,EIRE
2018-12-14,352.76,2,60,1,570,EIRE
2018-12-15,0.0,0,0,0,0,EIRE
2018-12-16,112.75,1,18,1,130,EIRE
2018-12-17,86.81,2,21,1,46,EIRE
2018-12-18,127.4,1,29,1,192,EIRE
2018-12-19,0.0,0,0,0,0,EIRE
2018-12-20,95.75,2,15,1,111,EIRE
2018-12-21,0.0,0,0,0,0,EIRE
2018-12-22,0.0,0,0,0,0,EIRE
2018-12-23,0.0,0,0,0,0,EIRE
2018-12-24,0.0,0,0,0,0,EIRE
2018-12-25,0.0,0,0,0,0,EIRE
2018-12-26,0.0,0,0,0,0,EIRE
2018-12-27,0.0,0,0,0,0,EIRE
2018-12-28,0.0,0,0,0,0,EIRE
2018-12-29,0.0,0,0,0,0,EIRE
2018-12-30,0.0,0,0,0,0,EIRE
2018-12-31,0.0,0,0,0,0,EIRE
2019-01-01,0.0,0,0,0,0,EIRE
2019-01-02,89.77,1,15,1,40,EIRE
2019-01-03,0.0,0,0,0,0,EIRE
2019-01-04,0.0,0,0,0,0,EIRE
2019-01-05,0.0,0,0,0,0,EIRE
2019-01-06,83.7,1,13,1,85,EIRE
2019-01-07,3.75,1,1,0,3,EIRE
2019-01-08,0.0,0,0,0,0,EIRE
2019-01-09,0.0,0,0,0,0,EIRE
2019-01-10,0.0,0,0,0,0,EIRE
2019-01-11,128.19,1,41,1,425,EIRE
2019-01-12,0.0,0,0,0,0,EIRE
2019-01-13,0.0,0,0,0,0,EIRE
2019-01-14,0.0,0,0,0,0,EIRE
2019-01-15,73.67,1,10,1,105,EIRE
2019-01-16,0.0,0,0,0,0,EIRE
2019-01-17,66.35,1,21,1,241,EIRE
2019-01-18,0.0,0,0,0,0,EIRE
2019-01-19,0.0,0,0,0,0,EIRE
2019-01-20,0.0,0,0,0,0,EIRE
2019-01-21,145.19,1,15,1,47,EIRE
2019-01-22,0.0,0,0,0,0,EIRE
2019-01-23,124.07,1,52,1,497,EIRE
2019-01-24,139.92,1,21,1,161,EIRE
2019-01-25,0.0,0,0,0,0,EIRE
2019-01-26,0.0,0,0,0,0,EIRE
2019-01-27,0.0,0,0,0,0,EIRE
2019-01-28,0.0,0,0,0,0,EIRE
2019-01-29,140.36,1,45,1,372,EIRE
2019-01-30,3.75,1,1,0,4,EIRE
2019-01-31,222.81,1,40,1,254,EIRE
2019-02-01,106.05,1,13,1,75,EIRE
2019-02-02,0.0,0,0,0,0,EIRE
2019-02-03,0.0,0,0,0,0,EIRE
2019-02-04,0.0,0,0,0,0,EIRE
2019-02-05,19.9,1,2,1,3,EIRE
2019-02-06,0.0,0,0,0,0,EIRE
2019-02-07,0.0,0,0,0,0,EIRE
2019-02-08,0.0,0,0,0,0,EIRE
2019-02-09,0.0,0,0,0,0,EIRE
2019-02-10,0.0,0,0,0,0,EIRE
2019-02-11,339.69,2,108,1,1125,EIRE
2019-02-12,362.98,2,129,1,696,EIRE
2019-02-13,0.0,0,0,0,0,EIRE
2019-02-14,91.24,1,14,1,87,EIRE
2019-02-15,82.5,1,10,1,61,EIRE
2019-02-16,0.0,0,0,0,0,EIRE
2019-02-17,0.0,0,0,0,0,EIRE
2019-02-18,159.77,2,46,0,380,EIRE
2019-02-19,0.0,0,0,0,0,EIRE
2019-02-20,88.07,1,15,1,161,EIRE
2019-02-21,0.0,0,0,0,0,EIRE
2019-02-22,25.0,1,6,1,14,EIRE
2019-02-23,0.0,0,0,0,0,EIRE
2019-02-24,0.0,0,0,0,0,EIRE
2019-02-25,0.0,0,0,0,0,EIRE
